imdb_id,poster_path,wiki_link,original_title,tag
tt9680136,https://upload.wikimedia.org/wikipedia/en/thumb/d/d6/Pati_Patni_Aur_Woh_poster.jpg/220px-Pati_Patni_Aur_Woh_poster.jpg,https://en.wikipedia.org/wiki/Pati_Patni_Aur_Woh_(2019_film),Pati Patni Aur Woh,comedy romance kartikaaryan bhumipednekar ananyapanday aparshaktikhurana  chintu tyagi is an ordinari middl class man who find himself torn between hi wife and anoth woman.
tt8983168,https://upload.wikimedia.org/wikipedia/en/thumb/1/15/Commando_3_official_poster.jpg/220px-Commando_3_official_poster.jpg,https://en.wikipedia.org/wiki/Commando_3_(film),Commando 3,action thriller vidyutjammwal adahsharma angiradhar sumeetthakur markbennington commando 3 is a hindi movi star vidyut jammwal adah sharma angira dhar and gulshan devaiah in promin roles. it is an action drama thriller direct by aditya datt.
tt5668770,https://upload.wikimedia.org/wikipedia/en/thumb/b/bd/Mardaani_2_Film_poster.jpg/220px-Mardaani_2_Film_poster.jpg,https://en.wikipedia.org/wiki/Mardaani_2,Mardaani 2,action drama thriller ranimukerji rajeshsharma shrutibapna  shivani shivaji roy lock horn with the devil incarn a young & remorseless serial killer who is rape & murder young women.
tt7059844,https://upload.wikimedia.org/wikipedia/en/thumb/8/89/Dabangg_3_poster.jpg/220px-Dabangg_3_poster.jpg,https://en.wikipedia.org/wiki/Dabangg_3,Dabangg 3,action salmankhan sonakshisinha sudeep maheshmanjrekar ashwamimanjrekar third instal of the dabanng film series.
tt8504014, ,https://en.wikipedia.org/wiki/Good_Newwz,Good Newwz,comedy drama romance akshaykumar kareenakapoor kiaraadvani tiscachopra gulshangrover it is an upcom indian romant comedi film star akshay kumar kiara advani kareena kapoor khan and diljit dosanjh in lead roles.
tt6102396,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Kaalakaandi.jpg/220px-Kaalakaandi.jpg,https://en.wikipedia.org/wiki/Kaalakaandi,Kaalakaandi,comedy thriller saifalikhan  unfold through a cours of a night in mumbai kaalakaandi showcas three parallel track -- a man who discov he ha termin ill decid to let go of hi principl and live a ...
tt6275262,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Vodka_Diaries_-_Poster.jpg/220px-Vodka_Diaries_-_Poster.jpg,https://en.wikipedia.org/wiki/Vodka_Diaries,Vodka Diaries,mystery thriller kaykaymenon raimasen mandirabedi sharibhashmi rishibhutani in the misti town of manali acp ashwini dixit attempt to solv a seri of mysteri murder happen in a singl night which might be connect to the night club vodka diaries.
tt4335954,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/My_Birthday_Song_-_Poster.jpg/220px-My_Birthday_Song_-_Poster.jpg,https://en.wikipedia.org/wiki/My_Birthday_Song,My Birthday Song,thriller norafatehi elenakazan suparnakrishna pitobash sameersharma after a wild night of impuls and passion advertis execut rajiv kaul must navig the murki line between life death fact and fiction.
tt7723022,https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Nirdosh_-_Poster.jpg/220px-Nirdosh_-_Poster.jpg,https://en.wikipedia.org/wiki/Nirdosh,Nirdosh,drama mystery thriller ashmitpatel manjarifadnnis manishakelkar akashsinha geetanjalimishra arbaaz khan play the role of the investig offic in a murder case in which manjari fadnni emerg as the prime suspect and is arrested. howev as event unfold mani possibl and suspect come to the fore.
tt7180544,https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/Mukkabaaz_poster.jpg/220px-Mukkabaaz_poster.jpg,https://en.wikipedia.org/wiki/Mukkabaaz,Mukkabaaz,action drama sport viineetkumar jimmysheirgill zoyahussain ravikishan rajeshtailang a boxer struggl to make hi mark in the box world.
tt6395306,https://upload.wikimedia.org/wikipedia/en/thumb/0/01/Union_Leader_Poster.jpg/220px-Union_Leader_Poster.jpg,https://en.wikipedia.org/wiki/Union_Leader_(film),Union Leader,drama rahulbhat tillotamashome  resign to hi fate as a worker in a notori shoddi chemic plant jay realiz that he must not onli find a way to support hi famili but also overcom grave social and legal injustic in the system.
tt7853242,https://upload.wikimedia.org/wikipedia/en/3/3d/Love_Per_Square_Foot.png,https://en.wikipedia.org/wiki/Love_Per_Square_Foot,Love Per Square Foot,comedy romance vickykaushal angiradhar alankritasahai raghuviryadav ratnapathakshah individu sanjay and karina don't earn enough to be abl to buy a home so they enter into a marriag of convenience.
tt6774212,https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Aiyaary_-_Poster.jpg/220px-Aiyaary_-_Poster.jpg,https://en.wikipedia.org/wiki/Aiyaary,Aiyaary,action thriller sidharthmalhotra manojbajpayee rakulpreetsingh poojachopra adilhussain after find out about an illeg arm deal a militari intellig offic goe rogu with highli sensit data relat to hi organ caus hi mentor: a colonel to hunt him down.
tt5935704,https://upload.wikimedia.org/wikipedia/en/thumb/7/73/Padmaavat_poster.jpg/220px-Padmaavat_poster.jpg,https://en.wikipedia.org/wiki/Padmaavat,Padmaavat,drama history romance deepikapadukone ranveersingh shahidkapoor aditiraohydari jimsarbh set in mediev rajasthan queen padmavati is marri to a nobl king and they live in a prosper fortress with their subject until an ambiti sultan hear of padmavati' beauti and form an obsess love for the queen of mewar.
tt7617988,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Kuchh_Bheege_Alfaaz.jpg/220px-Kuchh_Bheege_Alfaaz.jpg,https://en.wikipedia.org/wiki/Kuchh_Bheege_Alfaaz,Kuchh Bheege Alfaaz,romance geetanjalithapa zainkhandurrani shrayraitiwari monaambegaonkar sahebbhattacharjee in a world of ping like tweet share and comment 2 stranger connect over a mis-dial and whatsapp their way into each others' heart safe hidden behind digit screens. but will the emoji translat to emot when they reveal their truth to one another.
tt7720254,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Jaane_Kyun_De_Yaaron_film_poster.jpg/220px-Jaane_Kyun_De_Yaaron_film_poster.jpg,https://en.wikipedia.org/wiki/Jaane_Kyun_De_Yaaron,Jaane kyun de yaaron,drama akshayanand kabirbedi hiteshbhardwaj abhaybhargav ravirajkande two boy with the dream to chang their ordinari live chang the entir corrupt system as they take a stand against polic brutal with the littl help of a benevol guardian.
tt7262178,https://upload.wikimedia.org/wikipedia/en/thumb/7/7d/Veerey_Ki_Wedding_-_Poster.jpg/220px-Veerey_Ki_Wedding_-_Poster.jpg,https://en.wikipedia.org/wiki/Veerey_Ki_Wedding,Veerey Ki Wedding,comedy romance pulkitsamrat jimmysheirgill kritikharbanda satishkaushik supriyakarnik what happen when the most elig bachelor in delhi veerey mess up hi first meet with the father of hi beloved? the most fatal blow to the loved-up couple: no bless from the ...
tt7581902,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Sonu_Ke_Titu_Ki_Sweety_-_Movie_Poster.jpg/220px-Sonu_Ke_Titu_Ki_Sweety_-_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Sonu_Ke_Titu_Ki_Sweety,Sonu Ke Titu Ki Sweety,comedy romance kartikaaryan nushratbharucha sunnysinghnijjar aloknath madhumaltikapoor titu is go to marri a perfect woman name sweety. titu' best-friend sonu doubt sweety' charact and tri to break the marriag while sweeti tri to do opposit and which lead to war between bromanc and romance.
tt5325684,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Hate_Story_4_Official_Poster.jpg/220px-Hate_Story_4_Official_Poster.jpg,https://en.wikipedia.org/wiki/Hate_Story_4,Hate Story IV,crime drama thriller leebyford urvashirautela gulshangrover vaunishakapoor leenicholasharris london base aryan and rajveer are son of busi tycoon vikram khurana.aryan is handl the famili busi and is look out for a new femal face for hi campaign.h is in love with ...
tt6071752,https://upload.wikimedia.org/wikipedia/en/8/8d/Dil_Juunglee.jpg,https://en.wikipedia.org/wiki/Dil_Juunglee,Dil Juunglee,comedy romance taapseepannu saqibsaleem nidhisingh srishtishrivastava ayeshakaduskar the movi is a romant comedi that display the up and down in sumit and karol' relationship.
tt4552546,https://upload.wikimedia.org/wikipedia/en/thumb/6/69/3_Storeys_-_Movie_Poster.jpg/220px-3_Storeys_-_Movie_Poster.jpg,https://en.wikipedia.org/wiki/3_Storeys,3 Storeys,drama aishaahmed tarunanand richachadha gopaldas mallhargoenka 3 storey is an intrigu film full of twist and turns. over the cours of 3 act dark secret and past regret are reveal and it becom clear that life in thi small commun is ...
tt7363076,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Ajay_Devgn%27s_Raid_poster.jpg/220px-Ajay_Devgn%27s_Raid_poster.jpg,https://en.wikipedia.org/wiki/Raid_(2018_film),Raid,action crime drama ajaydevgn saurabhshukla ileanad'cruz amitsial  a fearless incom tax offic raid the mansion of the most power man in lucknow after someon mysteri draw hi attent toward the evidence.
tt6588966,https://upload.wikimedia.org/wikipedia/en/thumb/9/93/Hichki_-_Poster.jpg/220px-Hichki_-_Poster.jpg,https://en.wikipedia.org/wiki/Hichki,Hichki,comedy drama ranimukerji sachin neerajkabi rohitsaraf jannatzubairrahmani hichki present a posit and inspir stori about a woman who turn her biggest weak into her biggest strength.
tt7384848,https://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Missing_film.jpg/220px-Missing_film.jpg,https://en.wikipedia.org/wiki/Missing_(2018_film),Missing,drama mystery thriller manojbajpayee tabu annukapoor rajeshjais naveenkaushik sushant dubey check in at a beach resort of mauritiu late night with hi love wife aparna and three-year-old daughter titli who ha high fever. as aparna wake up the next morn ...
tt6843812,https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Baaghi_2_Official_Poster.jpg/220px-Baaghi_2_Official_Poster.jpg,https://en.wikipedia.org/wiki/Baaghi_2,Baaghi 2,action thriller tigershroff dishapatani manojbajpayee randeephooda deepakdobriyal a battle-harden armi offic squar off against drug lord and russian henchmen to save hi ex-lover' kidnap daughter in the underbelli of goa india.
tt7700730,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/October_%282018_film_poster%29.jpg/220px-October_%282018_film_poster%29.jpg,https://en.wikipedia.org/wiki/October_(2018_film),October,drama romance varundhawan banitasandhu gitanjalirao sahilvedoliyaa ishachaturvedi a group of intern are go through the usual grind when suddenli an accid chang their lives. the protagonist can't get let go of it and becom obsess with it. what doe it all lead to? is it love or someth else?
tt7881558,https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/Mercury_film.jpg/220px-Mercury_film.jpg,https://en.wikipedia.org/wiki/Mercury_(2018_film),Mercury,horror thriller prabhudeva gajaraj ramyanambeeshan indhujaravichandran  five friend maim from mercuri poison tri to cover up for an accid that left a man dead.
tt3224288,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Beyond_The_Clouds_poster.jpg/220px-Beyond_The_Clouds_poster.jpg,https://en.wikipedia.org/wiki/Beyond_the_Clouds_(2017_film),Beyond the Clouds,drama family ishaankhattar malavikamohanan goutamghose sharada tannishthachatterjee when on the run from the cop amir find hi estrang sister tara who in a bid to protect her brother land up in jail. their entir live have been cloud by despair as unexpectedli the light shine on them from beyond the clouds.
tt7412738,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Nanu_ki_jaanu.jpg/220px-Nanu_ki_jaanu.jpg,https://en.wikipedia.org/wiki/Nanu_Ki_Jaanu,Nanu Ki Jaanu,comedy drama horror abhaydeol patralekhaapaul rajeshsharma himanishivpuri manurishichadha nanu ki jaanu is a dark comedi the stori of which revolv around a delhi land mafia agent (abhay deol) who tri to deal with the arriv of a ghost in hi apartment.
tt4979110,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/32px-Flag_of_India.svg.png,https://en.wikipedia.org/wiki/Aur_Devdas,Daas Dev,drama thriller yogeshrajmishra  daa dev is a 2018 romantic-thril with an interest modern take on the classic tale of devdas-paro-chandramukhi love triangl star rahul bhat as dev the suprem talent richa chadda as paro and aditi rao hydari as chandni.
tt6978268,https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Omerta_film.jpg/220px-Omerta_film.jpg,https://en.wikipedia.org/wiki/Omerta_(film),Omerta,action biography crime rajkummarrao rajeshtailang satwantkaur  a recount of the stori of infam british-born terrorist ahm omar saeed sheikh who kidnap and murder wall street journal report daniel pearl in 2002.
tt7098658,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Raazi_-_Poster.jpg/220px-Raazi_-_Poster.jpg,https://en.wikipedia.org/wiki/Raazi,Raazi,action drama thriller aliabhatt vickykaushal rajitkapoor shishirsharma ashwathbhatt a kashmiri woman agre to marri a pakistani armi offic in order to spi on pakistan dure the indo-pakistan war of 1971.
tt8324474,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Hope_Aur_Hum_-_Poster.jpg/220px-Hope_Aur_Hum_-_Poster.jpg,https://en.wikipedia.org/wiki/Hope_Aur_Hum,Hope Aur Hum,comedy drama family naseeruddinshah kabirsajid virtivaghani sonalikulkarni aamirbashir a father obsess with an old school copi machin wreak havoc on the famili caus a chang in their relationships. explor the life of each famili member and how their live are intertwin with each other.
tt8175968,https://upload.wikimedia.org/wikipedia/en/thumb/0/02/High_Jack_-_Poster.jpg/220px-High_Jack_-_Poster.jpg,https://en.wikipedia.org/wiki/High_Jack_(film),High Jack,comedy sumeetvyas mantramugdh sonnalliseygall  rakesh an out of luck dj ha just found out that the gig he wa to perform in goa ha been canceled. he is in urgent requir of money to save hi dad' clinic and in that desperation...
tt7260848,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/KajurPeAtke.jpeg/220px-KajurPeAtke.jpeg,https://en.wikipedia.org/wiki/Khajoor_Pe_Atke,Khajoor Pe Atke,comedy vinaypathak suneetasengupta alkaamin manojpahwa  hilar ensu when a member of the sharma famili tether between life and death as hi rel from across the countri set up camp in mumbai wait for the inevit that seem to have been delay indefinitely.
tt6826438,https://upload.wikimedia.org/wikipedia/en/thumb/d/da/Parmanu_film_poster.jpeg/220px-Parmanu_film_poster.jpeg,https://en.wikipedia.org/wiki/Parmanu:_The_Story_Of_Pokhran,Parmanu: The Story of Pokhran,action drama history johnabraham bomanirani dianapenty anujasathe vikaskumar ashwat raina and hi teammat arriv in pokhran to re-conduct a confidenti nuclear test where they face challeng from the american lacross satellit and local spies.
tt8223250,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Bioscopewala_-_Poster.jpg/220px-Bioscopewala_-_Poster.jpg,https://en.wikipedia.org/wiki/Bioscopewala,Bioscopewala,drama dannydenzongpa geetanjalithapa adilhussain tiscachopra brijendrakala a woman meet her dead father' old friend who wa the oper of a bioscop show that she love in her childhood. connect india and afghanistan a stori of love and cinema unfolds.
tt6129302,https://upload.wikimedia.org/wikipedia/en/thumb/6/64/Bhavesh_Joshi.jpg/220px-Bhavesh_Joshi.jpg,https://en.wikipedia.org/wiki/Bhavesh_Joshi_Superhero,Bhavesh Joshi Superhero,action drama harshvardhankapoor priyanshupainyuli ashishverma shreiyahsabharwal pratapphad the origin stori of bhavesh joshi an indian superhero who set out to fulfil hi slain friend' wish to clean and reform the countri by train himself to fight and wear a mask.
tt8338746,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Phamous_-_Poster.jpg/220px-Phamous_-_Poster.jpg,https://en.wikipedia.org/wiki/Phamous,Phamous,comedy crime drama jimmysheirgill shriyasaran kaykaymenon pankajtripathi jackieshroff set in the wild wild east the stori of phamou invit you on an odyssey that hit your heart and face at the same time. find love power and wisdom amidst gun and dhakkad's. in a clash ...
tt7431594,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Race_3_-_Poster.jpg/220px-Race_3_-_Poster.jpg,https://en.wikipedia.org/wiki/Race_3,Race 3,action thriller anilkapoor salmankhan bobbydeol jacquelinefernandez daisyshah relationship and loyalti of a crimin famili plan it next big heist are test when some shock revel strike them.
